RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600370524963	 	3.3.1
USER	AdvDevStudyDataLake	19122	START	1600370705421	1600370705421
USER	AdvDevStudyDataLake	19123	START	1600370705421	1600370705421
USER	AdvDevStudyDataLake	19124	START	1600370705431	1600370705431
USER	AdvDevStudyDataLake	19125	START	1600370705431	1600370705431
USER	AdvDevStudyDataLake	19127	START	1600370705442	1600370705442
USER	AdvDevStudyDataLake	19126	START	1600370705442	1600370705442
USER	AdvDevStudyDataLake	19129	START	1600370705451	1600370705451
USER	AdvDevStudyDataLake	19128	START	1600370705451	1600370705451
USER	AdvDevStudyDataLake	19130	START	1600370705462	1600370705462
USER	AdvDevStudyDataLake	19131	START	1600370705462	1600370705462
USER	AdvDevStudyDataLake	19132	START	1600370705471	1600370705471
USER	AdvDevStudyDataLake	19133	START	1600370705471	1600370705471
USER	AdvDevStudyDataLake	19134	START	1600370705484	1600370705484
USER	AdvDevStudyDataLake	19135	START	1600370705484	1600370705484
USER	AdvDevStudyDataLake	19137	START	1600370705491	1600370705491
USER	AdvDevStudyDataLake	19136	START	1600370705491	1600370705491
USER	AdvDevStudyDataLake	19138	START	1600370705502	1600370705502
USER	AdvDevStudyDataLake	19139	START	1600370705502	1600370705502
USER	AdvDevStudyDataLake	19140	START	1600370705512	1600370705512
USER	AdvDevStudyDataLake	19141	START	1600370705512	1600370705512
USER	AdvDevStudyDataLake	19143	START	1600370705521	1600370705521
USER	AdvDevStudyDataLake	19142	START	1600370705521	1600370705521
USER	AdvDevStudyDataLake	19144	START	1600370705531	1600370705531
USER	AdvDevStudyDataLake	19145	START	1600370705531	1600370705531
USER	AdvDevStudyDataLake	19147	START	1600370705542	1600370705542
USER	AdvDevStudyDataLake	19146	START	1600370705542	1600370705542
USER	AdvDevStudyDataLake	19148	START	1600370705551	1600370705551
USER	AdvDevStudyDataLake	19149	START	1600370705551	1600370705551
USER	AdvDevStudyDataLake	19151	START	1600370705563	1600370705563
USER	AdvDevStudyDataLake	19150	START	1600370705563	1600370705563
USER	AdvDevStudyDataLake	19152	START	1600370705572	1600370705572
USER	AdvDevStudyDataLake	19153	START	1600370705572	1600370705572
USER	AdvDevStudyDataLake	19154	START	1600370705581	1600370705581
USER	AdvDevStudyDataLake	19155	START	1600370705581	1600370705581
USER	AdvDevStudyDataLake	19157	START	1600370705595	1600370705595
USER	AdvDevStudyDataLake	19156	START	1600370705596	1600370705596
USER	AdvDevStudyDataLake	19159	START	1600370705602	1600370705602
USER	AdvDevStudyDataLake	19158	START	1600370705603	1600370705603
USER	AdvDevStudyDataLake	19160	START	1600370705612	1600370705612
USER	AdvDevStudyDataLake	19161	START	1600370705611	1600370705611
USER	AdvDevStudyDataLake	19163	START	1600370705623	1600370705623
USER	AdvDevStudyDataLake	19162	START	1600370705623	1600370705623
USER	AdvDevStudyDataLake	19164	START	1600370705631	1600370705631
USER	AdvDevStudyDataLake	19165	START	1600370705631	1600370705631
USER	AdvDevStudyDataLake	19166	START	1600370705641	1600370705641
USER	AdvDevStudyDataLake	19167	START	1600370705641	1600370705641
USER	AdvDevStudyDataLake	19168	START	1600370705651	1600370705651
USER	AdvDevStudyDataLake	19169	START	1600370705651	1600370705651
USER	AdvDevStudyDataLake	19170	START	1600370705661	1600370705661
USER	AdvDevStudyDataLake	19171	START	1600370705661	1600370705661
USER	AdvDevStudyDataLake	19173	START	1600370705671	1600370705671
USER	AdvDevStudyDataLake	19172	START	1600370705671	1600370705671
USER	AdvDevStudyDataLake	19175	START	1600370705681	1600370705681
USER	AdvDevStudyDataLake	19174	START	1600370705681	1600370705681
USER	AdvDevStudyDataLake	19177	START	1600370705691	1600370705691
USER	AdvDevStudyDataLake	19176	START	1600370705691	1600370705691
USER	AdvDevStudyDataLake	19178	START	1600370705701	1600370705701
USER	AdvDevStudyDataLake	19179	START	1600370705701	1600370705701
USER	AdvDevStudyDataLake	19181	START	1600370705711	1600370705711
USER	AdvDevStudyDataLake	19180	START	1600370705711	1600370705711
USER	AdvDevStudyDataLake	19183	START	1600370705721	1600370705721
USER	AdvDevStudyDataLake	19182	START	1600370705721	1600370705721
USER	AdvDevStudyDataLake	19184	START	1600370705731	1600370705731
USER	AdvDevStudyDataLake	19185	START	1600370705731	1600370705731
USER	AdvDevStudyDataLake	19187	START	1600370705742	1600370705742
USER	AdvDevStudyDataLake	19186	START	1600370705742	1600370705742
USER	AdvDevStudyDataLake	19189	START	1600370705752	1600370705752
USER	AdvDevStudyDataLake	19188	START	1600370705752	1600370705752
USER	AdvDevStudyDataLake	19190	START	1600370705762	1600370705762
USER	AdvDevStudyDataLake	19191	START	1600370705762	1600370705762
USER	AdvDevStudyDataLake	19192	START	1600370705772	1600370705772
USER	AdvDevStudyDataLake	19193	START	1600370705772	1600370705772
USER	AdvDevStudyDataLake	19195	START	1600370705781	1600370705781
USER	AdvDevStudyDataLake	19194	START	1600370705781	1600370705781
USER	AdvDevStudyDataLake	19196	START	1600370705792	1600370705792
USER	AdvDevStudyDataLake	19197	START	1600370705792	1600370705792
USER	AdvDevStudyDataLake	19198	START	1600370705801	1600370705801
USER	AdvDevStudyDataLake	19199	START	1600370705801	1600370705801
USER	AdvDevStudyDataLake	19201	START	1600370705811	1600370705811
USER	AdvDevStudyDataLake	19200	START	1600370705811	1600370705811
USER	AdvDevStudyDataLake	19202	START	1600370705822	1600370705822
USER	AdvDevStudyDataLake	19203	START	1600370705823	1600370705823
USER	AdvDevStudyDataLake	19204	START	1600370705832	1600370705832
USER	AdvDevStudyDataLake	19205	START	1600370705832	1600370705832
USER	AdvDevStudyDataLake	19206	START	1600370705841	1600370705841
USER	AdvDevStudyDataLake	19207	START	1600370705841	1600370705841
USER	AdvDevStudyDataLake	19208	START	1600370705852	1600370705852
USER	AdvDevStudyDataLake	19209	START	1600370705852	1600370705852
USER	AdvDevStudyDataLake	19211	START	1600370705861	1600370705861
USER	AdvDevStudyDataLake	19210	START	1600370705861	1600370705861
USER	AdvDevStudyDataLake	19212	START	1600370705871	1600370705871
USER	AdvDevStudyDataLake	19213	START	1600370705871	1600370705871
USER	AdvDevStudyDataLake	19214	START	1600370705882	1600370705882
USER	AdvDevStudyDataLake	19215	START	1600370705882	1600370705882
USER	AdvDevStudyDataLake	19216	START	1600370705891	1600370705891
USER	AdvDevStudyDataLake	19217	START	1600370705891	1600370705891
USER	AdvDevStudyDataLake	19219	START	1600370705901	1600370705901
USER	AdvDevStudyDataLake	19218	START	1600370705901	1600370705901
USER	AdvDevStudyDataLake	19220	START	1600370705912	1600370705912
USER	AdvDevStudyDataLake	19221	START	1600370705912	1600370705912
REQUEST	18547		request_1	1600370702501	1600370705913	OK	 
USER	AdvDevStudyDataLake	18547	END	1600370702501	1600370705913
REQUEST	18517		request_1	1600370702355	1600370705920	OK	 
REQUEST	18540		request_1	1600370702471	1600370705920	OK	 
USER	AdvDevStudyDataLake	18540	END	1600370702471	1600370705920
USER	AdvDevStudyDataLake	18517	END	1600370702354	1600370705920
REQUEST	18546		request_1	1600370702501	1600370705920	OK	 
USER	AdvDevStudyDataLake	18546	END	1600370702501	1600370705920
REQUEST	18527		request_1	1600370702403	1600370705920	OK	 
USER	AdvDevStudyDataLake	18527	END	1600370702403	1600370705921
REQUEST	18988		request_1	1600370704742	1600370705921	OK	 
USER	AdvDevStudyDataLake	18988	END	1600370704742	1600370705921
USER	AdvDevStudyDataLake	19222	START	1600370705921	1600370705921
USER	AdvDevStudyDataLake	19223	START	1600370705921	1600370705921
REQUEST	18526		request_1	1600370702403	1600370705926	OK	 
USER	AdvDevStudyDataLake	18526	END	1600370702403	1600370705926
REQUEST	18525		request_1	1600370702403	1600370705927	OK	 
USER	AdvDevStudyDataLake	18525	END	1600370702403	1600370705927
USER	AdvDevStudyDataLake	19224	START	1600370705932	1600370705932
USER	AdvDevStudyDataLake	19225	START	1600370705932	1600370705932
REQUEST	18548		request_1	1600370702512	1600370705935	OK	 
USER	AdvDevStudyDataLake	18548	END	1600370702512	1600370705935
REQUEST	18567		request_1	1600370702601	1600370705936	OK	 
USER	AdvDevStudyDataLake	18567	END	1600370702601	1600370705936
REQUEST	18524		request_1	1600370702403	1600370705936	OK	 
USER	AdvDevStudyDataLake	18524	END	1600370702403	1600370705936
REQUEST	18549		request_1	1600370702512	1600370705936	OK	 
USER	AdvDevStudyDataLake	18549	END	1600370702512	1600370705937
REQUEST	18561		request_1	1600370702572	1600370705937	OK	 
REQUEST	18559		request_1	1600370702561	1600370705937	OK	 
USER	AdvDevStudyDataLake	18561	END	1600370702572	1600370705937
USER	AdvDevStudyDataLake	18559	END	1600370702561	1600370705937
REQUEST	18543		request_1	1600370702482	1600370705938	OK	 
USER	AdvDevStudyDataLake	18543	END	1600370702482	1600370705938
REQUEST	18564		request_1	1600370702591	1600370705940	OK	 
REQUEST	18511		request_1	1600370702346	1600370705940	OK	 
REQUEST	18570		request_1	1600370702621	1600370705940	OK	 
USER	AdvDevStudyDataLake	18511	END	1600370702346	1600370705940
USER	AdvDevStudyDataLake	18564	END	1600370702591	1600370705940
USER	AdvDevStudyDataLake	18570	END	1600370702621	1600370705940
USER	AdvDevStudyDataLake	19227	START	1600370705941	1600370705941
USER	AdvDevStudyDataLake	19226	START	1600370705941	1600370705941
REQUEST	18550		request_1	1600370702521	1600370705943	OK	 
USER	AdvDevStudyDataLake	18550	END	1600370702521	1600370705943
REQUEST	18768		request_1	1600370703632	1600370705946	OK	 
REQUEST	18534		request_1	1600370702441	1600370705946	OK	 
USER	AdvDevStudyDataLake	18768	END	1600370703632	1600370705946
USER	AdvDevStudyDataLake	18534	END	1600370702441	1600370705946
REQUEST	18563		request_1	1600370702561	1600370705947	OK	 
USER	AdvDevStudyDataLake	18563	END	1600370702561	1600370705947
REQUEST	18533		request_1	1600370702434	1600370705947	OK	 
USER	AdvDevStudyDataLake	18533	END	1600370702434	1600370705947
REQUEST	18555		request_1	1600370702542	1600370705947	OK	 
USER	AdvDevStudyDataLake	18555	END	1600370702541	1600370705947
REQUEST	18542		request_1	1600370702482	1600370705947	OK	 
USER	AdvDevStudyDataLake	18542	END	1600370702482	1600370705948
USER	AdvDevStudyDataLake	19228	START	1600370705951	1600370705951
USER	AdvDevStudyDataLake	19229	START	1600370705951	1600370705951
REQUEST	18562		request_1	1600370702582	1600370705953	OK	 
REQUEST	18509		request_1	1600370702312	1600370705953	OK	 
USER	AdvDevStudyDataLake	18562	END	1600370702582	1600370705954
USER	AdvDevStudyDataLake	18509	END	1600370702312	1600370705954
REQUEST	18776		request_1	1600370703672	1600370705954	OK	 
USER	AdvDevStudyDataLake	18776	END	1600370703672	1600370705954
REQUEST	18784		request_1	1600370703712	1600370705954	OK	 
REQUEST	18787		request_1	1600370703722	1600370705954	OK	 
USER	AdvDevStudyDataLake	18784	END	1600370703712	1600370705954
REQUEST	18769		request_1	1600370703632	1600370705954	OK	 
USER	AdvDevStudyDataLake	18787	END	1600370703721	1600370705954
USER	AdvDevStudyDataLake	18769	END	1600370703632	1600370705954
REQUEST	18782		request_1	1600370703702	1600370705955	OK	 
USER	AdvDevStudyDataLake	18782	END	1600370703702	1600370705955
REQUEST	18753		request_1	1600370703552	1600370705955	OK	 
REQUEST	18770		request_1	1600370703643	1600370705955	OK	 
USER	AdvDevStudyDataLake	18753	END	1600370703552	1600370705955
USER	AdvDevStudyDataLake	18770	END	1600370703643	1600370705955
REQUEST	18760		request_1	1600370703594	1600370705956	OK	 
USER	AdvDevStudyDataLake	18760	END	1600370703593	1600370705956
REQUEST	18560		request_1	1600370702572	1600370705959	OK	 
REQUEST	18759		request_1	1600370703566	1600370705959	OK	 
USER	AdvDevStudyDataLake	18759	END	1600370703566	1600370705960
USER	AdvDevStudyDataLake	18560	END	1600370702572	1600370705960
REQUEST	18538		request_1	1600370702462	1600370705960	OK	 
USER	AdvDevStudyDataLake	18538	END	1600370702462	1600370705960
REQUEST	18531		request_1	1600370702427	1600370705960	OK	 
USER	AdvDevStudyDataLake	18531	END	1600370702426	1600370705960
REQUEST	18539		request_1	1600370702462	1600370705960	OK	 
REQUEST	18746		request_1	1600370703523	1600370705960	OK	 
USER	AdvDevStudyDataLake	18539	END	1600370702462	1600370705960
USER	AdvDevStudyDataLake	18746	END	1600370703523	1600370705961
USER	AdvDevStudyDataLake	19230	START	1600370705961	1600370705961
USER	AdvDevStudyDataLake	19231	START	1600370705961	1600370705961
REQUEST	18518		request_1	1600370702354	1600370705966	OK	 
REQUEST	18552		request_1	1600370702531	1600370705966	OK	 
USER	AdvDevStudyDataLake	18518	END	1600370702354	1600370705966
USER	AdvDevStudyDataLake	18552	END	1600370702531	1600370705967
REQUEST	18510		request_1	1600370702312	1600370705967	OK	 
USER	AdvDevStudyDataLake	18510	END	1600370702312	1600370705967
REQUEST	18791		request_1	1600370703741	1600370705969	OK	 
USER	AdvDevStudyDataLake	18791	END	1600370703741	1600370705969
REQUEST	18557		request_1	1600370702551	1600370705970	OK	 
USER	AdvDevStudyDataLake	18557	END	1600370702551	1600370705970
REQUEST	18535		request_1	1600370702441	1600370705970	OK	 
USER	AdvDevStudyDataLake	18535	END	1600370702441	1600370705970
REQUEST	18551		request_1	1600370702521	1600370705970	OK	 
USER	AdvDevStudyDataLake	18551	END	1600370702521	1600370705971
USER	AdvDevStudyDataLake	19232	START	1600370705971	1600370705971
USER	AdvDevStudyDataLake	19233	START	1600370705971	1600370705971
REQUEST	18752		request_1	1600370703552	1600370705974	OK	 
REQUEST	18764		request_1	1600370703612	1600370705974	OK	 
REQUEST	18541		request_1	1600370702471	1600370705974	OK	 
USER	AdvDevStudyDataLake	18764	END	1600370703612	1600370705974
USER	AdvDevStudyDataLake	18752	END	1600370703552	1600370705974
USER	AdvDevStudyDataLake	18541	END	1600370702471	1600370705974
REQUEST	18554		request_1	1600370702542	1600370705974	OK	 
REQUEST	18766		request_1	1600370703623	1600370705974	OK	 
USER	AdvDevStudyDataLake	18766	END	1600370703622	1600370705974
USER	AdvDevStudyDataLake	18554	END	1600370702541	1600370705974
REQUEST	18987		request_1	1600370704742	1600370705975	OK	 
USER	AdvDevStudyDataLake	18987	END	1600370704742	1600370705975
REQUEST	18767		request_1	1600370703623	1600370705976	OK	 
REQUEST	18786		request_1	1600370703722	1600370705976	OK	 
USER	AdvDevStudyDataLake	18767	END	1600370703623	1600370705976
USER	AdvDevStudyDataLake	18786	END	1600370703721	1600370705976
REQUEST	18553		request_1	1600370702531	1600370705979	OK	 
USER	AdvDevStudyDataLake	18553	END	1600370702531	1600370705980
REQUEST	18781		request_1	1600370703692	1600370705981	OK	 
REQUEST	18762		request_1	1600370703603	1600370705981	OK	 
USER	AdvDevStudyDataLake	18781	END	1600370703692	1600370705981
USER	AdvDevStudyDataLake	18762	END	1600370703603	1600370705981
REQUEST	18774		request_1	1600370703662	1600370705982	OK	 
REQUEST	18793		request_1	1600370703751	1600370705982	OK	 
USER	AdvDevStudyDataLake	18774	END	1600370703662	1600370705982
USER	AdvDevStudyDataLake	18793	END	1600370703751	1600370705982
REQUEST	18556		request_1	1600370702551	1600370705982	OK	 
USER	AdvDevStudyDataLake	19234	START	1600370705982	1600370705982
USER	AdvDevStudyDataLake	18556	END	1600370702551	1600370705982
USER	AdvDevStudyDataLake	19235	START	1600370705982	1600370705982
REQUEST	18749		request_1	1600370703536	1600370705984	OK	 
USER	AdvDevStudyDataLake	18749	END	1600370703536	1600370705985
REQUEST	18532		request_1	1600370702434	1600370705986	OK	 
USER	AdvDevStudyDataLake	18532	END	1600370702434	1600370705986
REQUEST	18792		request_1	1600370703751	1600370705988	OK	 
USER	AdvDevStudyDataLake	18792	END	1600370703751	1600370705989
REQUEST	18519		request_1	1600370702362	1600370705989	OK	 
USER	AdvDevStudyDataLake	18519	END	1600370702362	1600370705989
REQUEST	18779		request_1	1600370703683	1600370705990	OK	 
REQUEST	18757		request_1	1600370703572	1600370705990	OK	 
USER	AdvDevStudyDataLake	18779	END	1600370703682	1600370705990
USER	AdvDevStudyDataLake	18757	END	1600370703572	1600370705990
USER	AdvDevStudyDataLake	19236	START	1600370705991	1600370705991
USER	AdvDevStudyDataLake	19237	START	1600370705991	1600370705991
REQUEST	18771		request_1	1600370703643	1600370705993	OK	 
USER	AdvDevStudyDataLake	18771	END	1600370703643	1600370705993
REQUEST	18566		request_1	1600370702601	1600370705994	OK	 
USER	AdvDevStudyDataLake	18566	END	1600370702601	1600370705995
REQUEST	18565		request_1	1600370702591	1600370706000	OK	 
REQUEST	18772		request_1	1600370703651	1600370706000	OK	 
REQUEST	18758		request_1	1600370703582	1600370706000	OK	 
USER	AdvDevStudyDataLake	18565	END	1600370702591	1600370706000
USER	AdvDevStudyDataLake	18772	END	1600370703651	1600370706000
USER	AdvDevStudyDataLake	18758	END	1600370703582	1600370706000
REQUEST	18755		request_1	1600370703565	1600370706000	OK	 
USER	AdvDevStudyDataLake	18755	END	1600370703565	1600370706000
REQUEST	18825		request_1	1600370703912	1600370706000	OK	 
USER	AdvDevStudyDataLake	18825	END	1600370703912	1600370706000
USER	AdvDevStudyDataLake	19238	START	1600370706002	1600370706002
USER	AdvDevStudyDataLake	19239	START	1600370706002	1600370706002
REQUEST	18789		request_1	1600370703731	1600370706006	OK	 
REQUEST	18569		request_1	1600370702621	1600370706006	OK	 
USER	AdvDevStudyDataLake	18789	END	1600370703731	1600370706006
USER	AdvDevStudyDataLake	18569	END	1600370702621	1600370706007
REQUEST	18747		request_1	1600370703523	1600370706007	OK	 
REQUEST	18586		request_1	1600370702702	1600370706007	OK	 
USER	AdvDevStudyDataLake	18747	END	1600370703523	1600370706007
USER	AdvDevStudyDataLake	18586	END	1600370702701	1600370706007
REQUEST	18592		request_1	1600370702734	1600370706007	OK	 
USER	AdvDevStudyDataLake	18592	END	1600370702734	1600370706007
USER	AdvDevStudyDataLake	19240	START	1600370706012	1600370706012
USER	AdvDevStudyDataLake	19241	START	1600370706012	1600370706012
REQUEST	18568		request_1	1600370702612	1600370706013	OK	 
USER	AdvDevStudyDataLake	18568	END	1600370702611	1600370706013
REQUEST	19048		request_1	1600370705045	1600370706013	OK	 
USER	AdvDevStudyDataLake	19048	END	1600370705045	1600370706014
USER	AdvDevStudyDataLake	19242	START	1600370706021	1600370706021
USER	AdvDevStudyDataLake	19243	START	1600370706021	1600370706021
USER	AdvDevStudyDataLake	19244	START	1600370706032	1600370706032
USER	AdvDevStudyDataLake	19245	START	1600370706032	1600370706032
USER	AdvDevStudyDataLake	19247	START	1600370706042	1600370706042
USER	AdvDevStudyDataLake	19246	START	1600370706042	1600370706042
USER	AdvDevStudyDataLake	19249	START	1600370706052	1600370706052
USER	AdvDevStudyDataLake	19248	START	1600370706051	1600370706051
USER	AdvDevStudyDataLake	19251	START	1600370706061	1600370706061
USER	AdvDevStudyDataLake	19250	START	1600370706061	1600370706061
USER	AdvDevStudyDataLake	19253	START	1600370706072	1600370706072
USER	AdvDevStudyDataLake	19252	START	1600370706072	1600370706072
USER	AdvDevStudyDataLake	19255	START	1600370706083	1600370706083
USER	AdvDevStudyDataLake	19254	START	1600370706083	1600370706083
USER	AdvDevStudyDataLake	19257	START	1600370706091	1600370706091
USER	AdvDevStudyDataLake	19256	START	1600370706091	1600370706091
USER	AdvDevStudyDataLake	19258	START	1600370706102	1600370706102
USER	AdvDevStudyDataLake	19259	START	1600370706102	1600370706102
USER	AdvDevStudyDataLake	19260	START	1600370706112	1600370706112
USER	AdvDevStudyDataLake	19261	START	1600370706112	1600370706112
USER	AdvDevStudyDataLake	19263	START	1600370706121	1600370706121
USER	AdvDevStudyDataLake	19262	START	1600370706121	1600370706121
USER	AdvDevStudyDataLake	19265	START	1600370706131	1600370706131
USER	AdvDevStudyDataLake	19264	START	1600370706131	1600370706131
REQUEST	18777		request_1	1600370703672	1600370706135	OK	 
REQUEST	18750		request_1	1600370703542	1600370706136	OK	 
REQUEST	18590		request_1	1600370702721	1600370706136	OK	 
USER	AdvDevStudyDataLake	18750	END	1600370703542	1600370706136
USER	AdvDevStudyDataLake	18777	END	1600370703672	1600370706136
REQUEST	18833		request_1	1600370703951	1600370706137	OK	 
REQUEST	18994		request_1	1600370704772	1600370706138	OK	 
REQUEST	18823		request_1	1600370703901	1600370706139	OK	 
REQUEST	19040		request_1	1600370705004	1600370706139	OK	 
REQUEST	18806		request_1	1600370703822	1600370706139	OK	 
REQUEST	19032		request_1	1600370704972	1600370706139	OK	 
USER	AdvDevStudyDataLake	18590	END	1600370702721	1600370706139
USER	AdvDevStudyDataLake	19040	END	1600370705004	1600370706139
USER	AdvDevStudyDataLake	19032	END	1600370704967	1600370706139
USER	AdvDevStudyDataLake	18806	END	1600370703821	1600370706139
REQUEST	18798		request_1	1600370703782	1600370706139	OK	 
REQUEST	18797		request_1	1600370703772	1600370706139	OK	 
REQUEST	18585		request_1	1600370702701	1600370706140	OK	 
REQUEST	18584		request_1	1600370702691	1600370706140	OK	 
REQUEST	18788		request_1	1600370703731	1600370706140	OK	 
REQUEST	18600		request_1	1600370702772	1600370706140	OK	 
REQUEST	18832		request_1	1600370703951	1600370706140	OK	 
REQUEST	18993		request_1	1600370704772	1600370706140	OK	 
REQUEST	18604		request_1	1600370702791	1600370706140	OK	 
REQUEST	18824		request_1	1600370703912	1600370706140	OK	 
REQUEST	18809		request_1	1600370703832	1600370706140	OK	 
REQUEST	18804		request_1	1600370703812	1600370706140	OK	 
REQUEST	18608		request_1	1600370702812	1600370706140	OK	 
REQUEST	18748		request_1	1600370703536	1600370706140	OK	 
REQUEST	18818		request_1	1600370703884	1600370706140	OK	 
REQUEST	19009		request_1	1600370704855	1600370706140	OK	 
REQUEST	19008		request_1	1600370704842	1600370706140	OK	 
REQUEST	19028		request_1	1600370704966	1600370706140	OK	 
REQUEST	19016		request_1	1600370704883	1600370706140	OK	 
REQUEST	18820		request_1	1600370703891	1600370706140	OK	 
REQUEST	18754		request_1	1600370703566	1600370706140	OK	 
REQUEST	19012		request_1	1600370704865	1600370706141	OK	 
REQUEST	18610		request_1	1600370702821	1600370706141	OK	 
REQUEST	18992		request_1	1600370704761	1600370706141	OK	 
REQUEST	19020		request_1	1600370704902	1600370706141	OK	 
REQUEST	18816		request_1	1600370703871	1600370706141	OK	 
REQUEST	18801		request_1	1600370703793	1600370706141	OK	 
REQUEST	19002		request_1	1600370704813	1600370706141	OK	 
REQUEST	19056		request_1	1600370705081	1600370706141	OK	 
REQUEST	19041		request_1	1600370705021	1600370706141	OK	 
REQUEST	19034		request_1	1600370704975	1600370706141	OK	 
REQUEST	18612		request_1	1600370702831	1600370706141	OK	 
REQUEST	18624		request_1	1600370702903	1600370706141	OK	 
REQUEST	18996		request_1	1600370704782	1600370706141	OK	 
REQUEST	19042		request_1	1600370705021	1600370706141	OK	 
REQUEST	19052		request_1	1600370705067	1600370706141	OK	 
REQUEST	18601		request_1	1600370702783	1600370706141	OK	 
REQUEST	18810		request_1	1600370703842	1600370706141	OK	 
REQUEST	19049		request_1	1600370705051	1600370706141	OK	 
REQUEST	19010		request_1	1600370704855	1600370706141	OK	 
REQUEST	19050		request_1	1600370705052	1600370706141	OK	 
REQUEST	19001		request_1	1600370704813	1600370706141	OK	 
REQUEST	19026		request_1	1600370704936	1600370706141	OK	 
REQUEST	19033		request_1	1600370704975	1600370706141	OK	 
REQUEST	18599		request_1	1600370702772	1600370706142	OK	 
REQUEST	18763		request_1	1600370703603	1600370706142	OK	 
REQUEST	18813		request_1	1600370703853	1600370706142	OK	 
REQUEST	18999		request_1	1600370704804	1600370706142	OK	 
REQUEST	19007		request_1	1600370704842	1600370706142	OK	 
REQUEST	18989		request_1	1600370704752	1600370706142	OK	 
REQUEST	18795		request_1	1600370703761	1600370706142	OK	 
REQUEST	18805		request_1	1600370703812	1600370706142	OK	 
REQUEST	19015		request_1	1600370704883	1600370706142	OK	 
REQUEST	18811		request_1	1600370703842	1600370706142	OK	 
REQUEST	18609		request_1	1600370702821	1600370706142	OK	 
REQUEST	18821		request_1	1600370703891	1600370706142	OK	 
REQUEST	18807		request_1	1600370703822	1600370706142	OK	 
REQUEST	18595		request_1	1600370702752	1600370706142	OK	 
REQUEST	18613		request_1	1600370702843	1600370706142	OK	 
REQUEST	18831		request_1	1600370703943	1600370706142	OK	 
REQUEST	19011		request_1	1600370704865	1600370706142	OK	 
REQUEST	18605		request_1	1600370702801	1600370706142	OK	 
REQUEST	19019		request_1	1600370704902	1600370706142	OK	 
REQUEST	18607		request_1	1600370702812	1600370706142	OK	 
REQUEST	18587		request_1	1600370702713	1600370706142	OK	 
REQUEST	19053		request_1	1600370705074	1600370706142	OK	 
REQUEST	19039		request_1	1600370705014	1600370706142	OK	 
REQUEST	18997		request_1	1600370704794	1600370706142	OK	 
REQUEST	18991		request_1	1600370704761	1600370706142	OK	 
REQUEST	19021		request_1	1600370704914	1600370706143	OK	 
REQUEST	19023		request_1	1600370704926	1600370706143	OK	 
REQUEST	19037		request_1	1600370704999	1600370706143	OK	 
REQUEST	19031		request_1	1600370704967	1600370706143	OK	 
USER	AdvDevStudyDataLake	18833	END	1600370703951	1600370706140
USER	AdvDevStudyDataLake	18798	END	1600370703781	1600370706140
USER	AdvDevStudyDataLake	18584	END	1600370702691	1600370706140
USER	AdvDevStudyDataLake	18788	END	1600370703731	1600370706140
USER	AdvDevStudyDataLake	18600	END	1600370702772	1600370706140
USER	AdvDevStudyDataLake	18585	END	1600370702701	1600370706140
USER	AdvDevStudyDataLake	18832	END	1600370703951	1600370706140
USER	AdvDevStudyDataLake	18604	END	1600370702791	1600370706140
USER	AdvDevStudyDataLake	18993	END	1600370704772	1600370706140
REQUEST	19045		request_1	1600370705033	1600370706143	OK	 
USER	AdvDevStudyDataLake	18824	END	1600370703912	1600370706140
USER	AdvDevStudyDataLake	18809	END	1600370703832	1600370706140
USER	AdvDevStudyDataLake	18804	END	1600370703812	1600370706140
USER	AdvDevStudyDataLake	18994	END	1600370704772	1600370706140
USER	AdvDevStudyDataLake	18608	END	1600370702812	1600370706140
USER	AdvDevStudyDataLake	18748	END	1600370703535	1600370706140
USER	AdvDevStudyDataLake	18818	END	1600370703884	1600370706140
USER	AdvDevStudyDataLake	19008	END	1600370704842	1600370706140
USER	AdvDevStudyDataLake	19028	END	1600370704966	1600370706140
USER	AdvDevStudyDataLake	18820	END	1600370703891	1600370706141
USER	AdvDevStudyDataLake	18754	END	1600370703565	1600370706141
REQUEST	18603		request_1	1600370702791	1600370706143	OK	 
USER	AdvDevStudyDataLake	19016	END	1600370704883	1600370706141
USER	AdvDevStudyDataLake	19012	END	1600370704865	1600370706141
USER	AdvDevStudyDataLake	18610	END	1600370702821	1600370706141
USER	AdvDevStudyDataLake	18992	END	1600370704761	1600370706141
USER	AdvDevStudyDataLake	19009	END	1600370704855	1600370706141
USER	AdvDevStudyDataLake	19020	END	1600370704902	1600370706141
USER	AdvDevStudyDataLake	18816	END	1600370703871	1600370706141
USER	AdvDevStudyDataLake	18801	END	1600370703792	1600370706141
USER	AdvDevStudyDataLake	19002	END	1600370704813	1600370706141
USER	AdvDevStudyDataLake	19056	END	1600370705081	1600370706141
USER	AdvDevStudyDataLake	18612	END	1600370702831	1600370706141
USER	AdvDevStudyDataLake	19034	END	1600370704975	1600370706141
USER	AdvDevStudyDataLake	18624	END	1600370702902	1600370706141
USER	AdvDevStudyDataLake	18996	END	1600370704782	1600370706141
USER	AdvDevStudyDataLake	19041	END	1600370705020	1600370706141
USER	AdvDevStudyDataLake	19042	END	1600370705020	1600370706141
USER	AdvDevStudyDataLake	19052	END	1600370705067	1600370706141
USER	AdvDevStudyDataLake	18601	END	1600370702783	1600370706141
USER	AdvDevStudyDataLake	18810	END	1600370703842	1600370706141
