RUN	studydatalake.EnhancedJava512Api	enhancedjava512api	1596654062261	 	3.3.1
REQUEST	165		request_1	1596654068972	1596654069621	OK	 
USER	Scenario Name	165	END	1596654068971	1596654069623
USER	Scenario Name	189	START	1596654069631	1596654069631
REQUEST	166		request_1	1596654068990	1596654069653	OK	 
USER	Scenario Name	166	END	1596654068990	1596654069654
USER	Scenario Name	190	START	1596654069660	1596654069660
REQUEST	167		request_1	1596654069024	1596654069661	OK	 
USER	Scenario Name	167	END	1596654069024	1596654069661
REQUEST	168		request_1	1596654069051	1596654069684	OK	 
USER	Scenario Name	168	END	1596654069051	1596654069685
USER	Scenario Name	191	START	1596654069691	1596654069691
REQUEST	170		request_1	1596654069101	1596654069715	OK	 
REQUEST	169		request_1	1596654069081	1596654069715	OK	 
USER	Scenario Name	169	END	1596654069081	1596654069716
USER	Scenario Name	170	END	1596654069101	1596654069716
USER	Scenario Name	192	START	1596654069721	1596654069721
USER	Scenario Name	193	START	1596654069742	1596654069742
USER	Scenario Name	194	START	1596654069772	1596654069772
USER	Scenario Name	195	START	1596654069799	1596654069799
USER	Scenario Name	196	START	1596654069830	1596654069830
REQUEST	171		request_1	1596654069131	1596654069832	OK	 
REQUEST	172		request_1	1596654069159	1596654069832	OK	 
USER	Scenario Name	172	END	1596654069159	1596654069833
USER	Scenario Name	171	END	1596654069131	1596654069833
REQUEST	174		request_1	1596654069221	1596654069834	OK	 
USER	Scenario Name	174	END	1596654069220	1596654069835
USER	Scenario Name	197	START	1596654069851	1596654069851
REQUEST	175		request_1	1596654069242	1596654069854	OK	 
USER	Scenario Name	175	END	1596654069241	1596654069855
USER	Scenario Name	198	START	1596654069880	1596654069880
USER	Scenario Name	199	START	1596654069911	1596654069911
USER	Scenario Name	200	START	1596654069939	1596654069939
REQUEST	176		request_1	1596654069270	1596654069963	OK	 
USER	Scenario Name	176	END	1596654069270	1596654069963
REQUEST	178		request_1	1596654069332	1596654069971	OK	 
USER	Scenario Name	201	START	1596654069971	1596654069971
USER	Scenario Name	178	END	1596654069331	1596654069972
REQUEST	177		request_1	1596654069301	1596654069987	OK	 
USER	Scenario Name	177	END	1596654069300	1596654069989
USER	Scenario Name	202	START	1596654069991	1596654069991
REQUEST	173		request_1	1596654069193	1596654070003	OK	 
REQUEST	179		request_1	1596654069350	1596654070003	OK	 
USER	Scenario Name	179	END	1596654069349	1596654070003
USER	Scenario Name	173	END	1596654069192	1596654070004
REQUEST	180		request_1	1596654069381	1596654070004	OK	 
USER	Scenario Name	180	END	1596654069381	1596654070005
USER	Scenario Name	203	START	1596654070020	1596654070020
USER	Scenario Name	204	START	1596654070052	1596654070052
USER	Scenario Name	205	START	1596654070081	1596654070081
USER	Scenario Name	206	START	1596654070101	1596654070101
REQUEST	181		request_1	1596654069411	1596654070118	OK	 
USER	Scenario Name	181	END	1596654069410	1596654070120
REQUEST	184		request_1	1596654069492	1596654070129	OK	 
USER	Scenario Name	184	END	1596654069492	1596654070130
USER	Scenario Name	207	START	1596654070130	1596654070130
USER	Scenario Name	208	START	1596654070183	1596654070183
USER	Scenario Name	209	START	1596654070197	1596654070197
REQUEST	183		request_1	1596654069471	1596654070218	OK	 
REQUEST	182		request_1	1596654069441	1596654070218	OK	 
USER	Scenario Name	182	END	1596654069440	1596654070219
USER	Scenario Name	183	END	1596654069470	1596654070219
USER	Scenario Name	210	START	1596654070224	1596654070224
REQUEST	185		request_1	1596654069521	1596654070230	OK	 
USER	Scenario Name	185	END	1596654069520	1596654070231
USER	Scenario Name	211	START	1596654070245	1596654070245
REQUEST	188		request_1	1596654069605	1596654070261	OK	 
USER	Scenario Name	188	END	1596654069603	1596654070262
USER	Scenario Name	213	START	1596654070398	1596654070398
USER	Scenario Name	212	START	1596654070399	1596654070399
USER	Scenario Name	214	START	1596654070495	1596654070495
USER	Scenario Name	215	START	1596654070495	1596654070495
USER	Scenario Name	217	START	1596654070497	1596654070497
USER	Scenario Name	218	START	1596654070515	1596654070515
USER	Scenario Name	219	START	1596654070517	1596654070517
USER	Scenario Name	220	START	1596654070519	1596654070519
USER	Scenario Name	221	START	1596654070529	1596654070529
USER	Scenario Name	216	START	1596654070573	1596654070573
USER	Scenario Name	222	START	1596654070574	1596654070574
USER	Scenario Name	223	START	1596654070587	1596654070587
USER	Scenario Name	224	START	1596654070611	1596654070611
USER	Scenario Name	225	START	1596654070636	1596654070636
USER	Scenario Name	227	START	1596654070705	1596654070705
USER	Scenario Name	226	START	1596654070705	1596654070705
USER	Scenario Name	228	START	1596654070721	1596654070721
USER	Scenario Name	229	START	1596654070743	1596654070743
USER	Scenario Name	230	START	1596654070771	1596654070771
USER	Scenario Name	231	START	1596654070803	1596654070803
REQUEST	187		request_1	1596654069593	1596654070822	OK	 
USER	Scenario Name	187	END	1596654069592	1596654070823
USER	Scenario Name	232	START	1596654070830	1596654070830
REQUEST	189		request_1	1596654069632	1596654070834	OK	 
USER	Scenario Name	189	END	1596654069631	1596654070834
REQUEST	186		request_1	1596654069577	1596654070835	OK	 
USER	Scenario Name	186	END	1596654069576	1596654070835
REQUEST	190		request_1	1596654069660	1596654070844	OK	 
USER	Scenario Name	190	END	1596654069660	1596654070845
USER	Scenario Name	233	START	1596654070850	1596654070850
USER	Scenario Name	234	START	1596654070890	1596654070890
USER	Scenario Name	235	START	1596654070891	1596654070891
USER	Scenario Name	236	START	1596654070930	1596654070930
USER	Scenario Name	237	START	1596654070966	1596654070966
USER	Scenario Name	238	START	1596654070982	1596654070982
USER	Scenario Name	239	START	1596654071011	1596654071011
USER	Scenario Name	240	START	1596654071029	1596654071029
REQUEST	192		request_1	1596654069722	1596654071053	OK	 
USER	Scenario Name	192	END	1596654069721	1596654071054
USER	Scenario Name	241	START	1596654071061	1596654071061
REQUEST	191		request_1	1596654069692	1596654071081	OK	 
USER	Scenario Name	191	END	1596654069691	1596654071082
REQUEST	194		request_1	1596654069773	1596654071090	OK	 
USER	Scenario Name	242	START	1596654071090	1596654071090
USER	Scenario Name	194	END	1596654069772	1596654071091
REQUEST	193		request_1	1596654069742	1596654071103	OK	 
USER	Scenario Name	193	END	1596654069742	1596654071103
USER	Scenario Name	243	START	1596654071110	1596654071110
REQUEST	195		request_1	1596654069800	1596654071112	OK	 
USER	Scenario Name	195	END	1596654069799	1596654071113
USER	Scenario Name	244	START	1596654071140	1596654071140
USER	Scenario Name	245	START	1596654071170	1596654071170
USER	Scenario Name	246	START	1596654071200	1596654071200
USER	Scenario Name	247	START	1596654071221	1596654071221
REQUEST	199		request_1	1596654069912	1596654071231	OK	 
USER	Scenario Name	199	END	1596654069911	1596654071232
USER	Scenario Name	248	START	1596654071256	1596654071256
USER	Scenario Name	249	START	1596654071280	1596654071280
REQUEST	197		request_1	1596654069851	1596654071295	OK	 
USER	Scenario Name	197	END	1596654069851	1596654071296
USER	Scenario Name	250	START	1596654071300	1596654071300
REQUEST	198		request_1	1596654069880	1596654071309	OK	 
REQUEST	196		request_1	1596654069830	1596654071309	OK	 
USER	Scenario Name	198	END	1596654069880	1596654071309
USER	Scenario Name	196	END	1596654069830	1596654071310
REQUEST	200		request_1	1596654069940	1596654071310	OK	 
USER	Scenario Name	200	END	1596654069939	1596654071311
USER	Scenario Name	251	START	1596654071332	1596654071332
USER	Scenario Name	252	START	1596654071360	1596654071360
USER	Scenario Name	253	START	1596654071379	1596654071379
REQUEST	201		request_1	1596654069971	1596654071390	OK	 
USER	Scenario Name	201	END	1596654069971	1596654071390
USER	Scenario Name	254	START	1596654071410	1596654071410
USER	Scenario Name	255	START	1596654071442	1596654071442
USER	Scenario Name	256	START	1596654071470	1596654071470
REQUEST	204		request_1	1596654070052	1596654071489	OK	 
REQUEST	202		request_1	1596654069992	1596654071489	OK	 
REQUEST	206		request_1	1596654070101	1596654071489	OK	 
USER	Scenario Name	202	END	1596654069991	1596654071490
USER	Scenario Name	204	END	1596654070052	1596654071490
USER	Scenario Name	206	END	1596654070101	1596654071490
USER	Scenario Name	257	START	1596654071490	1596654071490
REQUEST	205		request_1	1596654070081	1596654071493	OK	 
USER	Scenario Name	205	END	1596654070081	1596654071494
REQUEST	203		request_1	1596654070021	1596654071496	OK	 
USER	Scenario Name	203	END	1596654070020	1596654071496
USER	Scenario Name	258	START	1596654071520	1596654071520
REQUEST	207		request_1	1596654070131	1596654071530	OK	 
USER	Scenario Name	207	END	1596654070130	1596654071531
REQUEST	209		request_1	1596654070198	1596654071546	OK	 
USER	Scenario Name	209	END	1596654070197	1596654071548
REQUEST	208		request_1	1596654070184	1596654071549	OK	 
USER	Scenario Name	259	START	1596654071549	1596654071549
USER	Scenario Name	208	END	1596654070183	1596654071550
USER	Scenario Name	260	START	1596654071570	1596654071570
USER	Scenario Name	261	START	1596654071599	1596654071599
USER	Scenario Name	262	START	1596654071631	1596654071631
USER	Scenario Name	263	START	1596654071650	1596654071650
REQUEST	219		request_1	1596654070519	1596654071661	OK	 
REQUEST	210		request_1	1596654070225	1596654071661	OK	 
USER	Scenario Name	210	END	1596654070224	1596654071662
USER	Scenario Name	219	END	1596654070517	1596654071662
REQUEST	221		request_1	1596654070529	1596654071664	OK	 
USER	Scenario Name	221	END	1596654070529	1596654071664
REQUEST	223		request_1	1596654070587	1596654071667	OK	 
USER	Scenario Name	223	END	1596654070587	1596654071667
USER	Scenario Name	264	START	1596654071682	1596654071682
REQUEST	230		request_1	1596654070772	1596654071691	OK	 
USER	Scenario Name	230	END	1596654070771	1596654071693
REQUEST	216		request_1	1596654070574	1596654071696	OK	 
REQUEST	211		request_1	1596654070245	1596654071696	OK	 
USER	Scenario Name	211	END	1596654070245	1596654071697
USER	Scenario Name	216	END	1596654070573	1596654071698
REQUEST	213		request_1	1596654070405	1596654071702	OK	 
USER	Scenario Name	213	END	1596654070398	1596654071704
REQUEST	224		request_1	1596654070612	1596654071706	OK	 
USER	Scenario Name	224	END	1596654070611	1596654071708
REQUEST	212		request_1	1596654070407	1596654071708	OK	 
REQUEST	234		request_1	1596654070891	1596654071708	OK	 
USER	Scenario Name	212	END	1596654070399	1596654071709
USER	Scenario Name	234	END	1596654070890	1596654071709
REQUEST	231		request_1	1596654070803	1596654071710	OK	 
REQUEST	228		request_1	1596654070722	1596654071710	OK	 
USER	Scenario Name	231	END	1596654070803	1596654071710
USER	Scenario Name	228	END	1596654070721	1596654071710
REQUEST	220		request_1	1596654070519	1596654071712	OK	 
REQUEST	238		request_1	1596654070983	1596654071712	OK	 
USER	Scenario Name	220	END	1596654070519	1596654071712
USER	Scenario Name	238	END	1596654070982	1596654071712
REQUEST	235		request_1	1596654070892	1596654071714	OK	 
REQUEST	240		request_1	1596654071030	1596654071714	OK	 
USER	Scenario Name	235	END	1596654070891	1596654071715
USER	Scenario Name	240	END	1596654071029	1596654071715
REQUEST	217		request_1	1596654070498	1596654071716	OK	 
USER	Scenario Name	217	END	1596654070497	1596654071717
REQUEST	226		request_1	1596654070713	1596654071717	OK	 
USER	Scenario Name	226	END	1596654070705	1596654071718
REQUEST	237		request_1	1596654070966	1596654071720	OK	 
USER	Scenario Name	237	END	1596654070966	1596654071721
USER	Scenario Name	265	START	1596654071720	1596654071720
REQUEST	233		request_1	1596654070851	1596654071727	OK	 
USER	Scenario Name	233	END	1596654070850	1596654071728
REQUEST	236		request_1	1596654070931	1596654071745	OK	 
USER	Scenario Name	236	END	1596654070930	1596654071746
USER	Scenario Name	266	START	1596654071750	1596654071750
USER	Scenario Name	267	START	1596654071773	1596654071773
REQUEST	215		request_1	1596654070496	1596654071776	OK	 
USER	Scenario Name	215	END	1596654070495	1596654071777
USER	Scenario Name	268	START	1596654071810	1596654071810
REQUEST	225		request_1	1596654070637	1596654071817	OK	 
USER	Scenario Name	225	END	1596654070636	1596654071818
REQUEST	232		request_1	1596654070830	1596654071818	OK	 
REQUEST	239		request_1	1596654071011	1596654071821	OK	 
USER	Scenario Name	232	END	1596654070830	1596654071821
USER	Scenario Name	239	END	1596654071011	1596654071822
USER	Scenario Name	269	START	1596654071831	1596654071831
REQUEST	214		request_1	1596654070495	1596654071838	OK	 
USER	Scenario Name	214	END	1596654070495	1596654071839
USER	Scenario Name	270	START	1596654071889	1596654071889
USER	Scenario Name	271	START	1596654071890	1596654071890
USER	Scenario Name	272	START	1596654071992	1596654071992
USER	Scenario Name	275	START	1596654072010	1596654072010
USER	Scenario Name	273	START	1596654072010	1596654072010
USER	Scenario Name	274	START	1596654072014	1596654072014
USER	Scenario Name	276	START	1596654072020	1596654072020
USER	Scenario Name	277	START	1596654072049	1596654072049
USER	Scenario Name	278	START	1596654072080	1596654072080
USER	Scenario Name	279	START	1596654072099	1596654072099
USER	Scenario Name	280	START	1596654072178	1596654072178
USER	Scenario Name	281	START	1596654072179	1596654072179
USER	Scenario Name	282	START	1596654072181	1596654072181
USER	Scenario Name	283	START	1596654072210	1596654072210
USER	Scenario Name	284	START	1596654072231	1596654072231
REQUEST	222		request_1	1596654070574	1596654072239	OK	 
USER	Scenario Name	222	END	1596654070574	1596654072240
REQUEST	241		request_1	1596654071062	1596654072242	OK	 
USER	Scenario Name	241	END	1596654071061	1596654072242
REQUEST	218		request_1	1596654070516	1596654072247	OK	 
USER	Scenario Name	218	END	1596654070515	1596654072247
REQUEST	229		request_1	1596654070743	1596654072248	OK	 
USER	Scenario Name	229	END	1596654070743	1596654072248
REQUEST	227		request_1	1596654070708	1596654072249	OK	 
USER	Scenario Name	227	END	1596654070705	1596654072250
USER	Scenario Name	285	START	1596654072260	1596654072260
REQUEST	246		request_1	1596654071200	1596654072272	OK	 
USER	Scenario Name	246	END	1596654071200	1596654072272
REQUEST	247		request_1	1596654071222	1596654072280	OK	 
USER	Scenario Name	247	END	1596654071221	1596654072280
REQUEST	245		request_1	1596654071171	1596654072284	OK	 
USER	Scenario Name	245	END	1596654071170	1596654072284
USER	Scenario Name	286	START	1596654072292	1596654072292
USER	Scenario Name	287	START	1596654072311	1596654072311
USER	Scenario Name	288	START	1596654072341	1596654072341
USER	Scenario Name	289	START	1596654072369	1596654072369
USER	Scenario Name	290	START	1596654072390	1596654072390
USER	Scenario Name	291	START	1596654072420	1596654072420
USER	Scenario Name	292	START	1596654072442	1596654072442
USER	Scenario Name	293	START	1596654072470	1596654072470
USER	Scenario Name	294	START	1596654072499	1596654072499
REQUEST	250		request_1	1596654071301	1596654072505	OK	 
USER	Scenario Name	250	END	1596654071300	1596654072506
REQUEST	251		request_1	1596654071332	1596654072507	OK	 
USER	Scenario Name	251	END	1596654071332	1596654072507
REQUEST	249		request_1	1596654071282	1596654072508	OK	 
USER	Scenario Name	249	END	1596654071280	1596654072508
REQUEST	252		request_1	1596654071361	1596654072512	OK	 
USER	Scenario Name	252	END	1596654071360	1596654072512
REQUEST	248		request_1	1596654071258	1596654072515	OK	 
USER	Scenario Name	248	END	1596654071256	1596654072515
USER	Scenario Name	295	START	1596654072521	1596654072521
USER	Scenario Name	296	START	1596654072552	1596654072552
USER	Scenario Name	297	START	1596654072582	1596654072582
REQUEST	254		request_1	1596654071410	1596654072591	OK	 
USER	Scenario Name	254	END	1596654071410	1596654072591
REQUEST	253		request_1	1596654071380	1596654072599	OK	 
USER	Scenario Name	253	END	1596654071379	1596654072599
USER	Scenario Name	298	START	1596654072601	1596654072601
USER	Scenario Name	299	START	1596654072630	1596654072630
REQUEST	255		request_1	1596654071443	1596654072630	OK	 
USER	Scenario Name	255	END	1596654071442	1596654072631
REQUEST	257		request_1	1596654071491	1596654072635	OK	 
USER	Scenario Name	257	END	1596654071490	1596654072636
USER	Scenario Name	300	START	1596654072661	1596654072661
REQUEST	258		request_1	1596654071521	1596654072670	OK	 
USER	Scenario Name	258	END	1596654071520	1596654072670
